TIME,B_001_v000,B_001_v001
2025-01-01 18:48:00,0.99987066,1.2999829
2025-01-01 18:49:00,1.0000434,1.3004088
2025-01-01 18:50:00,1.0002203,1.3008381
2025-01-01 18:51:00,1.0004015,1.3012707
2025-01-01 18:52:00,1.0005869,1.3017064
2025-01-01 18:53:00,1.0007764,1.3021454
2025-01-01 18:54:00,1.0009702,1.3025876
2025-01-01 18:55:00,1.0011683,1.3030331
2025-01-01 18:56:00,1.0013704,1.3034818
2025-01-01 18:57:00,1.0015769,1.3039336
2025-01-01 18:58:00,1.0017874,1.3043886
2025-01-01 18:59:00,1.0020022,1.3048469
2025-01-01 19:00:00,1.0022211,1.3053082
2025-01-01 19:01:00,1.0024443,1.3057728
2025-01-01 19:02:00,1.0026715,1.3062404
2025-01-01 19:03:00,1.0029029,1.3067112
2025-01-01 19:04:00,1.0031383,1.3071849
2025-01-01 19:05:00,1.0033779,1.307662
2025-01-01 19:06:00,1.0036216,1.308142
2025-01-01 19:07:00,1.0038694,1.308625
2025-01-01 19:08:00,1.0041213,1.3091111
2025-01-01 19:09:00,1.0043772,1.3096001
2025-01-01 19:10:00,1.0046372,1.3100922
2025-01-01 19:11:00,1.0049012,1.3105873
2025-01-01 19:12:00,1.0051693,1.3110853
2025-01-01 19:13:00,1.0054413,1.3115863
2025-01-01 19:14:00,1.0057173,1.3120902
2025-01-01 19:15:00,1.0059973,1.3125969
2025-01-01 19:16:00,1.0062813,1.3131065
2025-01-01 19:17:00,1.0065691,1.313619
2025-01-01 19:18:00,1.006861,1.3141344
2025-01-01 19:19:00,1.0071568,1.3146527
2025-01-01 19:20:00,1.0074564,1.3151735
2025-01-01 19:21:00,1.0077599,1.3156972
2025-01-01 19:22:00,1.0080673,1.3162236
2025-01-01 19:23:00,1.0083784,1.3167528
2025-01-01 19:24:00,1.0086933,1.3172847
2025-01-01 19:25:00,1.0090121,1.3178191
2025-01-01 19:26:00,1.0093347,1.3183564
2025-01-01 19:27:00,1.0096608,1.318896
2025-01-01 19:28:00,1.0099908,1.3194385
2025-01-01 19:29:00,1.0103245,1.3199834
2025-01-01 19:30:00,1.0106618,1.3205309
2025-01-01 19:31:00,1.0110029,1.3210808
2025-01-01 19:32:00,1.0113475,1.3216332
2025-01-01 19:33:00,1.0116957,1.3221883
2025-01-01 19:34:00,1.0120476,1.3227456
2025-01-01 19:35:00,1.012403,1.3233052
2025-01-01 19:36:00,1.012762,1.3238674
2025-01-01 19:37:00,1.0131243,1.3244319
2025-01-01 19:38:00,1.0134902,1.3249986
2025-01-01 19:39:00,1.0138596,1.3255676
2025-01-01 19:40:00,1.0142324,1.326139
2025-01-01 19:41:00,1.0146086,1.3267125
2025-01-01 19:42:00,1.0149882,1.3272882
2025-01-01 19:43:00,1.015371,1.327866
2025-01-01 19:44:00,1.0157573,1.328446
2025-01-01 19:45:00,1.0161468,1.3290281
2025-01-01 19:46:00,1.0165396,1.3296121
2025-01-01 19:47:00,1.0169355,1.3301983
2025-01-01 19:48:00,1.0173347,1.3307865
2025-01-01 19:49:00,1.0177372,1.3313766
2025-01-01 19:50:00,1.0181426,1.3319687
2025-01-01 19:51:00,1.0185512,1.3325626
2025-01-01 19:52:00,1.018963,1.3331584
2025-01-01 19:53:00,1.0193777,1.3337559
2025-01-01 19:54:00,1.0197954,1.3343552
2025-01-01 19:55:00,1.0202162,1.3349564
2025-01-01 19:56:00,1.0206399,1.3355592
2025-01-01 19:57:00,1.0210664,1.3361638
2025-01-01 19:58:00,1.0214959,1.3367699
2025-01-01 19:59:00,1.0219283,1.3373778
2025-01-01 20:00:00,1.0223637,1.3379872
2025-01-01 20:01:00,1.0228015,1.3385981
2025-01-01 20:02:00,1.0232424,1.3392105
2025-01-01 20:03:00,1.0236857,1.3398243
2025-01-01 20:04:00,1.0241318,1.3404396
2025-01-01 20:05:00,1.0245806,1.3410562
2025-01-01 20:06:00,1.0250319,1.3416742
2025-01-01 20:07:00,1.0254859,1.3422935
2025-01-01 20:08:00,1.0259423,1.342914
2025-01-01 20:09:00,1.0264014,1.3435359
2025-01-01 20:10:00,1.0268629,1.3441588
2025-01-01 20:11:00,1.0273267,1.3447828
2025-01-01 20:12:00,1.027793,1.3454081
2025-01-01 20:13:00,1.0282617,1.3460344
2025-01-01 20:14:00,1.0287327,1.3466618
2025-01-01 20:15:00,1.0292059,1.34729
2025-01-01 20:16:00,1.0296814,1.3479193
2025-01-01 20:17:00,1.0301592,1.3485495
2025-01-01 20:18:00,1.030639,1.3491806
2025-01-01 20:19:00,1.0311211,1.3498124
2025-01-01 20:20:00,1.0316054,1.3504452
2025-01-01 20:21:00,1.0320915,1.3510785
2025-01-01 20:22:00,1.0325797,1.3517126
2025-01-01 20:23:00,1.0330698,1.3523474
2025-01-01 20:24:00,1.0335621,1.3529829
2025-01-01 20:25:00,1.0340562,1.3536189
2025-01-01 20:26:00,1.0345521,1.3542553
2025-01-01 20:27:00,1.0350498,1.3548924
2025-01-01 20:28:00,1.0355494,1.3555298
2025-01-01 20:29:00,1.0360507,1.3561677
2025-01-01 20:30:00,1.0365536,1.3568059
2025-01-01 20:31:00,1.0370584,1.3574445
2025-01-01 20:32:00,1.0375646,1.3580834
2025-01-01 20:33:00,1.0380726,1.3587226
2025-01-01 20:34:00,1.038582,1.3593619
2025-01-01 20:35:00,1.0390929,1.3600013
2025-01-01 20:36:00,1.0396054,1.360641
2025-01-01 20:37:00,1.0401193,1.3612806
2025-01-01 20:38:00,1.0406345,1.3619204
2025-01-01 20:39:00,1.0411512,1.36256
2025-01-01 20:40:00,1.041669,1.3631997
2025-01-01 20:41:00,1.0421882,1.3638393
2025-01-01 20:42:00,1.0427086,1.3644787
2025-01-01 20:43:00,1.0432303,1.3651179
2025-01-01 20:44:00,1.043753,1.3657569
2025-01-01 20:45:00,1.0442768,1.3663957
2025-01-01 20:46:00,1.044802,1.3670342
2025-01-01 20:47:00,1.0453279,1.3676723
2025-01-01 20:48:00,1.0458548,1.36831
2025-01-01 20:49:00,1.0463828,1.3689473
2025-01-01 20:50:00,1.0469115,1.3695841
2025-01-01 20:51:00,1.0474412,1.3702203
2025-01-01 20:52:00,1.0479717,1.370856
2025-01-01 20:53:00,1.048503,1.3714911
2025-01-01 20:54:00,1.0490351,1.3721255
2025-01-01 20:55:00,1.0495677,1.3727592
2025-01-01 20:56:00,1.0501012,1.3733923
2025-01-01 20:57:00,1.0506352,1.3740245
2025-01-01 20:58:00,1.0511698,1.374656
2025-01-01 20:59:00,1.0517049,1.3752865
2025-01-01 21:00:00,1.0522406,1.3759162
2025-01-01 21:01:00,1.0527767,1.376545
2025-01-01 21:02:00,1.0533133,1.3771726
2025-01-01 21:03:00,1.0538502,1.3777994
2025-01-01 21:04:00,1.0543875,1.378425
2025-01-01 21:05:00,1.0549251,1.3790495
2025-01-01 21:06:00,1.0554628,1.3796729
2025-01-01 21:07:00,1.056001,1.3802952
2025-01-01 21:08:00,1.0565393,1.3809161
2025-01-01 21:09:00,1.0570776,1.3815359
2025-01-01 21:10:00,1.0576162,1.3821542
2025-01-01 21:11:00,1.0581548,1.3827713
2025-01-01 21:12:00,1.0586934,1.383387
2025-01-01 21:13:00,1.059232,1.3840011
2025-01-01 21:14:00,1.0597706,1.3846139
2025-01-01 21:15:00,1.0603092,1.3852252
2025-01-01 21:16:00,1.0608475,1.3858348
2025-01-01 21:17:00,1.0613856,1.3864429
2025-01-01 21:18:00,1.0619237,1.3870494
2025-01-01 21:19:00,1.0624615,1.3876542
2025-01-01 21:20:00,1.062999,1.3882573
2025-01-01 21:21:00,1.0635363,1.3888587
2025-01-01 21:22:00,1.0640731,1.3894582
2025-01-01 21:23:00,1.0646095,1.3900559
2025-01-01 21:24:00,1.0651456,1.3906517
2025-01-01 21:25:00,1.0656812,1.3912458
2025-01-01 21:26:00,1.0662163,1.3918378
2025-01-01 21:27:00,1.066751,1.392428
2025-01-01 21:28:00,1.0672852,1.3930161
2025-01-01 21:29:00,1.0678185,1.3936021
2025-01-01 21:30:00,1.0683514,1.3941861
2025-01-01 21:31:00,1.0688834,1.394768
2025-01-01 21:32:00,1.069415,1.3953477
2025-01-01 21:33:00,1.0699456,1.3959252
2025-01-01 21:34:00,1.0704756,1.3965005
2025-01-01 21:35:00,1.0710047,1.3970735
2025-01-01 21:36:00,1.071533,1.3976443
2025-01-01 21:37:00,1.0720603,1.3982127
2025-01-01 21:38:00,1.0725869,1.3987787
2025-01-01 21:39:00,1.0731125,1.3993424
2025-01-01 21:40:00,1.0736371,1.3999037
2025-01-01 21:41:00,1.0741607,1.4004624
2025-01-01 21:42:00,1.0746833,1.4010187
2025-01-01 21:43:00,1.0752048,1.4015726
2025-01-01 21:44:00,1.0757253,1.4021238
2025-01-01 21:45:00,1.0762446,1.4026724
2025-01-01 21:46:00,1.0767627,1.4032185
2025-01-01 21:47:00,1.0772797,1.4037619
2025-01-01 21:48:00,1.0777954,1.4043026
2025-01-01 21:49:00,1.0783099,1.4048406
2025-01-01 21:50:00,1.0788232,1.405376
2025-01-01 21:51:00,1.0793351,1.4059083
2025-01-01 21:52:00,1.0798457,1.4064381
2025-01-01 21:53:00,1.0803549,1.406965
2025-01-01 21:54:00,1.0808628,1.4074891
2025-01-01 21:55:00,1.0813692,1.4080102
2025-01-01 21:56:00,1.0818741,1.4085284
2025-01-01 21:57:00,1.0823777,1.4090439
2025-01-01 21:58:00,1.0828798,1.4095563
2025-01-01 21:59:00,1.0833802,1.4100657
2025-01-01 22:00:00,1.0838792,1.410572
2025-01-01 22:01:00,1.0843766,1.4110754
2025-01-01 22:02:00,1.0848724,1.4115757
2025-01-01 22:03:00,1.0853666,1.4120729
2025-01-01 22:04:00,1.0858592,1.412567
2025-01-01 22:05:00,1.08635,1.4130579
2025-01-01 22:06:00,1.0868392,1.4135457
2025-01-01 22:07:00,1.0873266,1.4140303
2025-01-01 22:08:00,1.0878124,1.4145118
2025-01-01 22:09:00,1.0882963,1.4149901
2025-01-01 22:10:00,1.0887785,1.415465
2025-01-01 22:11:00,1.0892589,1.4159367
2025-01-01 22:12:00,1.0897375,1.4164052
2025-01-01 22:13:00,1.0902143,1.4168702
2025-01-01 22:14:00,1.0906892,1.4173322
2025-01-01 22:15:00,1.0911622,1.4177907
2025-01-01 22:16:00,1.0916333,1.4182457
2025-01-01 22:17:00,1.0921025,1.4186974
2025-01-01 22:18:00,1.0925697,1.4191457
2025-01-01 22:19:00,1.093035,1.4195906
2025-01-01 22:20:00,1.0934983,1.420032
2025-01-01 22:21:00,1.0939597,1.4204701
2025-01-01 22:22:00,1.094419,1.4209046
2025-01-01 22:23:00,1.0948763,1.4213357
2025-01-01 22:24:00,1.0953315,1.4217633
2025-01-01 22:25:00,1.0957847,1.4221873
2025-01-01 22:26:00,1.0962359,1.4226079
2025-01-01 22:27:00,1.0966849,1.4230249
2025-01-01 22:28:00,1.097132,1.4234383
2025-01-01 22:29:00,1.0975769,1.4238482
2025-01-01 22:30:00,1.0980196,1.4242545
2025-01-01 22:31:00,1.0984602,1.4246572
2025-01-01 22:32:00,1.0988986,1.4250563
2025-01-01 22:33:00,1.099335,1.4254519
2025-01-01 22:34:00,1.0997691,1.4258437
2025-01-01 22:35:00,1.100201,1.426232
2025-01-01 22:36:00,1.1006309,1.4266167
2025-01-01 22:37:00,1.1010585,1.4269977
2025-01-01 22:38:00,1.1014838,1.427375
2025-01-01 22:39:00,1.101907,1.4277486
2025-01-01 22:40:00,1.102328,1.4281186
2025-01-01 22:41:00,1.1027467,1.4284849
2025-01-01 22:42:00,1.1031631,1.4288476
2025-01-01 22:43:00,1.1035774,1.4292065
2025-01-01 22:44:00,1.1039894,1.4295617
2025-01-01 22:45:00,1.1043991,1.4299133
2025-01-01 22:46:00,1.1048065,1.430261
2025-01-01 22:47:00,1.1052117,1.4306052
2025-01-01 22:48:00,1.1056147,1.4309456
2025-01-01 22:49:00,1.1060153,1.4312823
2025-01-01 22:50:00,1.1064137,1.4316154
2025-01-01 22:51:00,1.1068097,1.4319446
2025-01-01 22:52:00,1.1072036,1.4322702
2025-01-01 22:53:00,1.1075951,1.4325919
2025-01-01 22:54:00,1.1079844,1.4329102
2025-01-01 22:55:00,1.1083714,1.4332246
2025-01-01 22:56:00,1.108756,1.4335352
2025-01-01 22:57:00,1.1091383,1.4338422
2025-01-01 22:58:00,1.1095184,1.4341453
2025-01-01 22:59:00,1.1098962,1.4344449
2025-01-01 23:00:00,1.1102716,1.4347407
2025-01-01 23:01:00,1.1106448,1.4350327
2025-01-01 23:02:00,1.1110157,1.4353211
2025-01-01 23:03:00,1.1113843,1.4356058
2025-01-01 23:04:00,1.1117506,1.4358867
2025-01-01 23:05:00,1.1121147,1.436164
2025-01-01 23:06:00,1.1124765,1.4364376
2025-01-01 23:07:00,1.1128359,1.4367075
2025-01-01 23:08:00,1.1131932,1.4369737
2025-01-01 23:09:00,1.1135482,1.4372363
2025-01-01 23:10:00,1.1139008,1.4374952
2025-01-01 23:11:00,1.1142513,1.4377505
2025-01-01 23:12:00,1.1145995,1.438002
2025-01-01 23:13:00,1.1149455,1.43825
2025-01-01 23:14:00,1.1152892,1.4384943
2025-01-01 23:15:00,1.1156307,1.438735
2025-01-01 23:16:00,1.1159701,1.4389721
2025-01-01 23:17:00,1.1163071,1.4392055
2025-01-01 23:18:00,1.1166421,1.4394355
2025-01-01 23:19:00,1.1169748,1.4396617
2025-01-01 23:20:00,1.1173054,1.4398845
2025-01-01 23:21:00,1.1176337,1.4401038
2025-01-01 23:22:00,1.11796,1.4403194
2025-01-01 23:23:00,1.118284,1.4405315
2025-01-01 23:24:00,1.118606,1.4407401
2025-01-01 23:25:00,1.1189257,1.4409453
2025-01-01 23:26:00,1.1192434,1.4411469
2025-01-01 23:27:00,1.119559,1.4413451
2025-01-01 23:28:00,1.1198726,1.4415398
2025-01-01 23:29:00,1.120184,1.441731
2025-01-01 23:30:00,1.1204934,1.4419188
2025-01-01 23:31:00,1.1208007,1.4421033
2025-01-01 23:32:00,1.121106,1.4422843
2025-01-01 23:33:00,1.1214093,1.442462
2025-01-01 23:34:00,1.1217107,1.4426363
2025-01-01 23:35:00,1.1220099,1.4428072
2025-01-01 23:36:00,1.1223073,1.4429749
2025-01-01 23:37:00,1.1226027,1.4431392
2025-01-01 23:38:00,1.1228961,1.4433004
2025-01-01 23:39:00,1.1231877,1.4434581
2025-01-01 23:40:00,1.1234772,1.4436127
2025-01-01 23:41:00,1.1237651,1.4437641
2025-01-01 23:42:00,1.124051,1.4439123
2025-01-01 23:43:00,1.124335,1.4440572
2025-01-01 23:44:00,1.1246172,1.444199
2025-01-01 23:45:00,1.1248977,1.4443376
2025-01-01 23:46:00,1.1251763,1.4444733
2025-01-01 23:47:00,1.1254531,1.4446057
2025-01-01 23:48:00,1.1257282,1.444735
2025-01-01 23:49:00,1.1260016,1.4448614
2025-01-01 23:50:00,1.1262733,1.4449847
2025-01-01 23:51:00,1.1265432,1.445105
2025-01-01 23:52:00,1.1268115,1.4452224
2025-01-01 23:53:00,1.1270782,1.4453367
2025-01-01 23:54:00,1.1273432,1.4454482
2025-01-01 23:55:00,1.1276066,1.4455568
2025-01-01 23:56:00,1.1278685,1.4456625
2025-01-01 23:57:00,1.1281288,1.4457653
2025-01-01 23:58:00,1.1283876,1.4458653
2025-01-01 23:59:00,1.1286448,1.4459625
