TIME,N_001_v000,N_002_v000
2025-01-01 18:49:00,1.0241144,1.3244799
2025-01-01 18:50:00,1.024473,1.3250909
2025-01-01 18:51:00,1.0248344,1.3257036
2025-01-01 18:52:00,1.0251982,1.3263179
2025-01-01 18:53:00,1.025565,1.326934
2025-01-01 18:54:00,1.0259345,1.3275518
2025-01-01 18:55:00,1.0263064,1.3281713
2025-01-01 18:56:00,1.026681,1.3287923
2025-01-01 18:57:00,1.0270581,1.329415
2025-01-01 18:58:00,1.0274378,1.330039
2025-01-01 18:59:00,1.02782,1.3306646
2025-01-01 19:00:00,1.0282046,1.3312917
2025-01-01 19:01:00,1.0285915,1.33192
2025-01-01 19:02:00,1.028981,1.3325499
2025-01-01 19:03:00,1.0293727,1.333181
2025-01-01 19:04:00,1.0297668,1.3338134
2025-01-01 19:05:00,1.0301629,1.334447
2025-01-01 19:06:00,1.0305616,1.3350818
2025-01-01 19:07:00,1.0309623,1.3357179
2025-01-01 19:08:00,1.0313652,1.336355
2025-01-01 19:09:00,1.0317702,1.3369931
2025-01-01 19:10:00,1.0321773,1.3376323
2025-01-01 19:11:00,1.0325863,1.3382725
2025-01-01 19:12:00,1.0329976,1.3389137
2025-01-01 19:13:00,1.0334108,1.3395557
2025-01-01 19:14:00,1.0338259,1.3401986
2025-01-01 19:15:00,1.0342427,1.3408424
2025-01-01 19:16:00,1.0346617,1.3414868
2025-01-01 19:17:00,1.0350822,1.3421321
2025-01-01 19:18:00,1.0355047,1.342778
2025-01-01 19:19:00,1.0359288,1.3434247
2025-01-01 19:20:00,1.0363548,1.3440719
2025-01-01 19:21:00,1.0367823,1.3447195
2025-01-01 19:22:00,1.0372115,1.3453679
2025-01-01 19:23:00,1.0376424,1.3460168
2025-01-01 19:24:00,1.0380746,1.3466659
2025-01-01 19:25:00,1.0385085,1.3473155
2025-01-01 19:26:00,1.0389439,1.3479656
2025-01-01 19:27:00,1.0393806,1.3486159
2025-01-01 19:28:00,1.0398189,1.3492664
2025-01-01 19:29:00,1.0402584,1.3499173
2025-01-01 19:30:00,1.0406994,1.3505683
2025-01-01 19:31:00,1.0411414,1.3512193
2025-01-01 19:32:00,1.0415848,1.3518707
2025-01-01 19:33:00,1.0420295,1.352522
2025-01-01 19:34:00,1.0424752,1.3531731
2025-01-01 19:35:00,1.0429223,1.3538245
2025-01-01 19:36:00,1.0433702,1.3544757
2025-01-01 19:37:00,1.0438193,1.3551267
2025-01-01 19:38:00,1.0442693,1.3557777
2025-01-01 19:39:00,1.0447204,1.3564285
2025-01-01 19:40:00,1.0451725,1.357079
2025-01-01 19:41:00,1.0456253,1.3577293
2025-01-01 19:42:00,1.0460792,1.3583792
2025-01-01 19:43:00,1.0465338,1.3590288
2025-01-01 19:44:00,1.0469891,1.3596779
2025-01-01 19:45:00,1.0474453,1.3603266
2025-01-01 19:46:00,1.0479021,1.3609748
2025-01-01 19:47:00,1.0483596,1.3616223
2025-01-01 19:48:00,1.0488178,1.3622695
2025-01-01 19:49:00,1.0492766,1.3629161
2025-01-01 19:50:00,1.0497358,1.3635619
2025-01-01 19:51:00,1.0501957,1.364207
2025-01-01 19:52:00,1.0506561,1.3648515
2025-01-01 19:53:00,1.0511168,1.3654951
2025-01-01 19:54:00,1.0515779,1.3661377
2025-01-01 19:55:00,1.0520395,1.3667798
2025-01-01 19:56:00,1.0525014,1.3674208
2025-01-01 19:57:00,1.0529635,1.3680608
2025-01-01 19:58:00,1.053426,1.3687
2025-01-01 19:59:00,1.0538888,1.3693382
2025-01-01 20:00:00,1.0543516,1.3699751
2025-01-01 20:01:00,1.0548146,1.3706111
2025-01-01 20:02:00,1.0552778,1.371246
2025-01-01 20:03:00,1.0557411,1.3718797
2025-01-01 20:04:00,1.0562042,1.372512
2025-01-01 20:05:00,1.0566676,1.3731432
2025-01-01 20:06:00,1.0571308,1.3737731
2025-01-01 20:07:00,1.057594,1.3744016
2025-01-01 20:08:00,1.0580571,1.3750287
2025-01-01 20:09:00,1.0585202,1.3756546
2025-01-01 20:10:00,1.0589828,1.3762789
2025-01-01 20:11:00,1.0594455,1.3769016
2025-01-01 20:12:00,1.0599079,1.3775231
2025-01-01 20:13:00,1.06037,1.3781427
2025-01-01 20:14:00,1.0608319,1.3787609
2025-01-01 20:15:00,1.0612935,1.3793776
2025-01-01 20:16:00,1.0617545,1.3799924
2025-01-01 20:17:00,1.0622153,1.3806056
2025-01-01 20:18:00,1.0626756,1.3812171
2025-01-01 20:19:00,1.0631355,1.3818269
2025-01-01 20:20:00,1.0635948,1.3824347
2025-01-01 20:21:00,1.0640538,1.3830408
2025-01-01 20:22:00,1.064512,1.3836449
2025-01-01 20:23:00,1.0649697,1.3842472
2025-01-01 20:24:00,1.0654268,1.3848475
2025-01-01 20:25:00,1.0658833,1.385446
2025-01-01 20:26:00,1.066339,1.3860422
2025-01-01 20:27:00,1.0667942,1.3866366
2025-01-01 20:28:00,1.0672485,1.387229
2025-01-01 20:29:00,1.067702,1.387819
2025-01-01 20:30:00,1.0681547,1.388407
2025-01-01 20:31:00,1.0686067,1.388993
2025-01-01 20:32:00,1.069058,1.3895767
2025-01-01 20:33:00,1.069508,1.390158
2025-01-01 20:34:00,1.0699574,1.3907373
2025-01-01 20:35:00,1.0704058,1.3913141
2025-01-01 20:36:00,1.0708531,1.3918887
2025-01-01 20:37:00,1.0712996,1.392461
2025-01-01 20:38:00,1.071745,1.3930309
2025-01-01 20:39:00,1.0721893,1.3935983
2025-01-01 20:40:00,1.0726327,1.3941634
2025-01-01 20:41:00,1.0730749,1.394726
2025-01-01 20:42:00,1.073516,1.3952861
2025-01-01 20:43:00,1.073956,1.3958437
2025-01-01 20:44:00,1.074395,1.3963988
2025-01-01 20:45:00,1.0748326,1.3969514
2025-01-01 20:46:00,1.075269,1.3975012
2025-01-01 20:47:00,1.0757042,1.3980485
2025-01-01 20:48:00,1.0761381,1.3985933
2025-01-01 20:49:00,1.0765707,1.3991352
2025-01-01 20:50:00,1.0770022,1.3996747
2025-01-01 20:51:00,1.0774323,1.4002113
2025-01-01 20:52:00,1.0778608,1.4007452
2025-01-01 20:53:00,1.0782882,1.4012764
2025-01-01 20:54:00,1.0787143,1.4018047
2025-01-01 20:55:00,1.0791389,1.4023303
2025-01-01 20:56:00,1.079562,1.402853
2025-01-01 20:57:00,1.0799837,1.403373
2025-01-01 20:58:00,1.0804039,1.4038901
2025-01-01 20:59:00,1.0808226,1.4044042
2025-01-01 21:00:00,1.0812399,1.4049156
2025-01-01 21:01:00,1.0816557,1.405424
2025-01-01 21:02:00,1.08207,1.4059293
2025-01-01 21:03:00,1.0824827,1.4064319
2025-01-01 21:04:00,1.0828938,1.4069314
2025-01-01 21:05:00,1.0833033,1.4074279
2025-01-01 21:06:00,1.0837114,1.4079214
2025-01-01 21:07:00,1.0841179,1.408412
2025-01-01 21:08:00,1.0845226,1.4088995
2025-01-01 21:09:00,1.0849257,1.4093839
2025-01-01 21:10:00,1.0853273,1.4098653
2025-01-01 21:11:00,1.0857271,1.4103436
2025-01-01 21:12:00,1.0861251,1.4108187
2025-01-01 21:13:00,1.0865216,1.4112908
2025-01-01 21:14:00,1.0869166,1.4117599
2025-01-01 21:15:00,1.0873095,1.4122255
2025-01-01 21:16:00,1.0877008,1.4126883
2025-01-01 21:17:00,1.0880905,1.4131478
2025-01-01 21:18:00,1.0884786,1.4136043
2025-01-01 21:19:00,1.0888646,1.4140573
2025-01-01 21:20:00,1.089249,1.4145073
2025-01-01 21:21:00,1.0896318,1.4149542
2025-01-01 21:22:00,1.0900126,1.4153976
2025-01-01 21:23:00,1.0903916,1.415838
2025-01-01 21:24:00,1.090769,1.4162751
2025-01-01 21:25:00,1.0911444,1.4167091
2025-01-01 21:26:00,1.0915183,1.4171398
2025-01-01 21:27:00,1.0918902,1.4175671
2025-01-01 21:28:00,1.0922602,1.4179913
2025-01-01 21:29:00,1.0926286,1.4184122
2025-01-01 21:30:00,1.092995,1.4188299
2025-01-01 21:31:00,1.0933597,1.4192442
2025-01-01 21:32:00,1.0937226,1.4196553
2025-01-01 21:33:00,1.0940837,1.4200631
2025-01-01 21:34:00,1.0944428,1.4204677
2025-01-01 21:35:00,1.0948001,1.420869
2025-01-01 21:36:00,1.0951557,1.421267
2025-01-01 21:37:00,1.0955094,1.4216617
2025-01-01 21:38:00,1.0958612,1.422053
2025-01-01 21:39:00,1.0962113,1.4224411
2025-01-01 21:40:00,1.0965595,1.422826
2025-01-01 21:41:00,1.0969057,1.4232075
2025-01-01 21:42:00,1.0972503,1.4235858
2025-01-01 21:43:00,1.0975931,1.4239608
2025-01-01 21:44:00,1.0979339,1.4243325
2025-01-01 21:45:00,1.0982729,1.4247007
2025-01-01 21:46:00,1.0986102,1.4250659
2025-01-01 21:47:00,1.0989455,1.4254278
2025-01-01 21:48:00,1.099279,1.4257863
2025-01-01 21:49:00,1.0996108,1.4261415
2025-01-01 21:50:00,1.0999408,1.4264935
2025-01-01 21:51:00,1.1002688,1.4268422
2025-01-01 21:52:00,1.1005952,1.4271877
2025-01-01 21:53:00,1.1009198,1.42753
2025-01-01 21:54:00,1.1012425,1.4278688
2025-01-01 21:55:00,1.1015636,1.4282047
2025-01-01 21:56:00,1.1018828,1.4285371
2025-01-01 21:57:00,1.1022003,1.4288664
2025-01-01 21:58:00,1.1025159,1.4291924
2025-01-01 21:59:00,1.1028299,1.4295154
2025-01-01 22:00:00,1.1031421,1.429835
2025-01-01 22:01:00,1.1034526,1.4301513
2025-01-01 22:02:00,1.1037614,1.4304647
2025-01-01 22:03:00,1.1040685,1.4307748
2025-01-01 22:04:00,1.1043738,1.4310817
2025-01-01 22:05:00,1.1046776,1.4313855
2025-01-01 22:06:00,1.1049795,1.4316862
2025-01-01 22:07:00,1.1052799,1.4319837
2025-01-01 22:08:00,1.1055785,1.432278
2025-01-01 22:09:00,1.1058756,1.4325694
2025-01-01 22:10:00,1.1061711,1.4328576
2025-01-01 22:11:00,1.1064649,1.4331427
2025-01-01 22:12:00,1.106757,1.4334247
2025-01-01 22:13:00,1.1070478,1.4337038
2025-01-01 22:14:00,1.1073368,1.4339796
2025-01-01 22:15:00,1.1076243,1.4342527
2025-01-01 22:16:00,1.1079103,1.4345226
2025-01-01 22:17:00,1.1081946,1.4347895
2025-01-01 22:18:00,1.1084776,1.4350536
2025-01-01 22:19:00,1.108759,1.4353147
2025-01-01 22:20:00,1.109039,1.4355727
2025-01-01 22:21:00,1.1093175,1.435828
2025-01-01 22:22:00,1.1095946,1.4360803
2025-01-01 22:23:00,1.1098702,1.4363296
2025-01-01 22:24:00,1.1101445,1.4365761
2025-01-01 22:25:00,1.1104174,1.4368199
2025-01-01 22:26:00,1.1106888,1.4370608
2025-01-01 22:27:00,1.1109589,1.4372988
2025-01-01 22:28:00,1.1112278,1.4375341
2025-01-01 22:29:00,1.1114953,1.4377667
2025-01-01 22:30:00,1.1117615,1.4379964
2025-01-01 22:31:00,1.1120263,1.4382234
2025-01-01 22:32:00,1.11229,1.4384478
2025-01-01 22:33:00,1.1125526,1.4386694
2025-01-01 22:34:00,1.1128137,1.4388884
2025-01-01 22:35:00,1.1130738,1.4391048
2025-01-01 22:36:00,1.1133329,1.4393185
2025-01-01 22:37:00,1.1135905,1.4395297
2025-01-01 22:38:00,1.1138471,1.4397383
2025-01-01 22:39:00,1.1141027,1.4399443
2025-01-01 22:40:00,1.1143571,1.4401478
2025-01-01 22:41:00,1.1146106,1.4403489
2025-01-01 22:42:00,1.114863,1.4405475
2025-01-01 22:43:00,1.1151143,1.4407434
2025-01-01 22:44:00,1.1153648,1.4409372
2025-01-01 22:45:00,1.1156143,1.4411285
2025-01-01 22:46:00,1.1158627,1.4413173
2025-01-01 22:47:00,1.1161104,1.4415039
2025-01-01 22:48:00,1.1163572,1.4416882
2025-01-01 22:49:00,1.1166031,1.4418701
2025-01-01 22:50:00,1.1168481,1.4420497
2025-01-01 22:51:00,1.1170924,1.4422272
2025-01-01 22:52:00,1.1173359,1.4424025
2025-01-01 22:53:00,1.1175785,1.4425755
2025-01-01 22:54:00,1.1178206,1.4427464
2025-01-01 22:55:00,1.1180619,1.4429151
2025-01-01 22:56:00,1.1183025,1.4430817
2025-01-01 22:57:00,1.1185426,1.4432464
2025-01-01 22:58:00,1.1187819,1.4434088
2025-01-01 22:59:00,1.1190207,1.4435694
2025-01-01 23:00:00,1.1192588,1.4437279
2025-01-01 23:01:00,1.1194965,1.4438845
2025-01-01 23:02:00,1.1197337,1.4440391
2025-01-01 23:03:00,1.1199703,1.4441918
2025-01-01 23:04:00,1.1202066,1.4443427
2025-01-01 23:05:00,1.1204424,1.4444917
2025-01-01 23:06:00,1.1206777,1.4446388
2025-01-01 23:07:00,1.1209127,1.4447843
2025-01-01 23:08:00,1.1211474,1.444928
2025-01-01 23:09:00,1.1213818,1.4450699
2025-01-01 23:10:00,1.1216158,1.4452102
2025-01-01 23:11:00,1.1218497,1.4453487
2025-01-01 23:12:00,1.1220832,1.4454857
2025-01-01 23:13:00,1.1223166,1.4456211
2025-01-01 23:14:00,1.1225499,1.4457549
2025-01-01 23:15:00,1.122783,1.4458872
2025-01-01 23:16:00,1.1230159,1.4460179
2025-01-01 23:17:00,1.1232488,1.4461472
2025-01-01 23:18:00,1.1234816,1.446275
2025-01-01 23:19:00,1.1237143,1.4464014
2025-01-01 23:20:00,1.1239473,1.4465264
2025-01-01 23:21:00,1.1241801,1.4466501
2025-01-01 23:22:00,1.124413,1.4467725
2025-01-01 23:23:00,1.124646,1.4468935
2025-01-01 23:24:00,1.1248791,1.4470133
2025-01-01 23:25:00,1.1251124,1.4471319
2025-01-01 23:26:00,1.1253458,1.4472492
2025-01-01 23:27:00,1.1255795,1.4473654
2025-01-01 23:28:00,1.1258134,1.4474806
2025-01-01 23:29:00,1.1260475,1.4475945
2025-01-01 23:30:00,1.126282,1.4477074
2025-01-01 23:31:00,1.1265168,1.4478194
2025-01-01 23:32:00,1.1267519,1.4479302
2025-01-01 23:33:00,1.1269875,1.4480401
2025-01-01 23:34:00,1.1272235,1.4481491
2025-01-01 23:35:00,1.1274598,1.4482571
2025-01-01 23:36:00,1.1276968,1.4483644
2025-01-01 23:37:00,1.1279341,1.4484707
2025-01-01 23:38:00,1.1281719,1.4485762
2025-01-01 23:39:00,1.1284105,1.4486809
2025-01-01 23:40:00,1.1286496,1.448785
2025-01-01 23:41:00,1.1288893,1.4488883
2025-01-01 23:42:00,1.1291295,1.4489908
2025-01-01 23:43:00,1.1293706,1.4490927
2025-01-01 23:44:00,1.1296123,1.4491941
2025-01-01 23:45:00,1.1298547,1.4492947
2025-01-01 23:46:00,1.1300979,1.4493948
2025-01-01 23:47:00,1.130342,1.4494945
2025-01-01 23:48:00,1.1305869,1.4495937
2025-01-01 23:49:00,1.1308324,1.4496921
2025-01-01 23:50:00,1.131079,1.4497904
2025-01-01 23:51:00,1.1313264,1.4498882
2025-01-01 23:52:00,1.1315747,1.4499855
2025-01-01 23:53:00,1.1318241,1.4500827
2025-01-01 23:54:00,1.1320745,1.4501795
2025-01-01 23:55:00,1.1323256,1.4502758
2025-01-01 23:56:00,1.132578,1.450372
2025-01-01 23:57:00,1.1328316,1.4504681
2025-01-01 23:58:00,1.133086,1.4505637
2025-01-01 23:59:00,1.1333417,1.4506593
